data,model,mse
Communities,RF,0.3902521933837999
Communities,RF,0.3718135065105593
Communities,RF,0.3269470778626059
Communities,RF,0.3377577947969602
Communities,RF,0.3445463187551551
Communities,RF,0.3141158876395324
Communities,RF,0.3334909030074534
Communities,RF,0.3577612919674813
Communities,RF,0.3570099302835724
Communities,RF,0.3359531765798055
Communities,RF,0.3399161226771018
Communities,RF,0.34053855262829186
Communities,RF,0.3617156490581507
Communities,RF,0.3803377307107884
Communities,RF,0.3252041918645993
Communities,RF,0.3671380028685056
Communities,RF,0.3550474758102793
Communities,RF,0.3639204701755572
Communities,RF,0.3359763867206225
Communities,RF,0.3363581250866687
Communities,RF,0.30120266101118554
Communities,RF,0.3715162240157276
Communities,RF,0.3697566596446967
Communities,RF,0.3622899269638764
Communities,RF,0.36841044602484296
Communities,RF,0.3801663973717228
Communities,RF,0.32206262997697943
Communities,RF,0.3628711735562973
Communities,RF,0.4043651990679981
Communities,RF,0.3303088744984881
Communities,RF,0.3481060173377047
Communities,RF,0.3169112114108749
Communities,RF,0.3551245548011641
Communities,RF,0.4138816943454679
Communities,RF,0.39142233430909457
Communities,RF,0.3323138242043619
Communities,RF,0.3582819430805941
Communities,RF,0.34509462262046464
Communities,RF,0.34821263513012984
Communities,RF,0.34745071316985066
Communities,RF,0.3183192270115009
Communities,RF,0.3566514152719275
Communities,RF,0.3640004002402184
Communities,RF,0.32953712530501184
Communities,RF,0.3629307534752778
Communities,RF,0.3767065261499414
Communities,RF,0.2849959130455008
Communities,RF,0.3572970636859683
Communities,RF,0.3295752316813044
Communities,RF,0.37743398236574094
Communities,RF,0.372316678659864
Communities,RF,0.33202810560547696
Communities,RF,0.3220378653044017
Communities,SVM,0.3610906107001551
Communities,SVM,0.41370401040777205
Communities,SVM,0.3480136298201512
Communities,SVM,0.34024418888753066
Communities,SVM,0.3778405091133125
Communities,SVM,0.37877141039459455
Communities,SVM,0.35610596116374754
Communities,SVM,0.3657600104016455
Communities,SVM,0.3213403074902427
Communities,SVM,0.3511352405751853
Communities,SVM,0.4009843614862913
Communities,SVM,0.3797941506032335
Communities,SVM,0.38347235147083497
Communities,SVM,0.3562484677281855
Communities,SVM,0.36651454526068544
Communities,SVM,0.3477317879175423
Communities,SVM,0.3367412054768585
Communities,SVM,0.3008443980943943
Communities,SVM,0.3815912527967477
Communities,SVM,0.3620612016389712
Communities,SVM,0.3683008774138067
Communities,SVM,0.3707523144618776
Communities,SVM,0.3260659131828724
Communities,SVM,0.3552260226807219
Communities,SVM,0.3239715984021283
Communities,SVM,0.3396326413549105
Communities,SVM,0.341626934022432
Communities,SVM,0.3941916886226168
Communities,SVM,0.3987155290847845
Communities,SVM,0.40393075460712746
Communities,SVM,0.3016292425903079
Communities,SVM,0.3391742665129108
Communities,SVM,0.3638528311467896
Communities,SVM,0.3703354959931625
Communities,SVM,0.3875841527688347
Communities,SVM,0.3791964515538251
Communities,SVM,0.32459282912038
Communities,SVM,0.3511808120885532
Communities,SVM,0.3925353281636904
Communities,SVM,0.35225115721007594
Communities,SVM,0.3183150959250792
Communities,SVM,0.4218128128937461
Communities,SVM,0.3077538288501862
Communities,SVM,0.3273234116342512
Communities,SVM,0.3377089782969852
Communities,SVM,0.3339983748054309
Communities,SVM,0.3258563675279814
Communities,SVM,0.3928195978913352
Communities,SVM,0.3745908707375822
Communities,SVM,0.33148190203232986
Communities,SVM,0.3151946758872592
Communities,SVM,0.34149811808282177
Communities,SVM,0.3192524268962385
Communities,SVM,0.3490507881374143
Communities,SVM,0.34723645571484685
Communities,SVM,0.37996387819663696
Communities,SVM,0.3362557580145093
Communities,SVM,0.35521296679470216
Communities,SVM,0.3387837385129892
Communities,SVM,0.3643777854056249
Communities,SVM,0.38446490916568543
Communities,SVM,0.3231316403258073
Communities,SVM,0.3734390341962278
Communities,SVM,0.34584727303659085
Communities,SVM,0.3518774672566806
Communities,SVM,0.3233764634428697
Communities,SVM,0.3494036731749798
Communities,SVM,0.2862053186857572
Communities,SVM,0.3601502109055388
Communities,SVM,0.34337848980378544
Communities,SVM,0.3703303240335669
Communities,SVM,0.359445308485566
Communities,SVM,0.3774596971943087
Communities,SVM,0.33135427790547584
Communities,SVM,0.3512977608069154
Communities,SVM,0.39365350571487057
Communities,SVM,0.3472221231844993
Communities,SVM,0.35556408905939163
Communities,SVM,0.3188042532553429
Communities,SVM,0.3314569446624813
Communities,SVM,0.4285788882486629
Communities,SVM,0.3816734171894908
Communities,SVM,0.353352971059716
Communities,SVM,0.3428996774527146
Communities,SVM,0.3595819540990028
Communities,SVM,0.3569974501587678
Communities,SVM,0.3579506176035317
Communities,SVM,0.34213016687027803
Communities,SVM,0.3653837037946739
Communities,SVM,0.3545202263803588
Communities,SVM,0.3258417651552583
Communities,SVM,0.3522871782857898
Communities,SVM,0.3871398736195201
Communities,SVM,0.3011188925293745
Communities,SVM,0.35487046857807353
Communities,SVM,0.3111949049809089
Communities,SVM,0.3641329620273456
Communities,SVM,0.3750512718331623
Communities,SVM,0.35137847495395
Communities,SVM,0.3301281389240164
Communities,Tree,0.782243070471941
Communities,Tree,0.7763674760483138
Communities,Tree,0.6868311358562483
Communities,Tree,0.6749299084686129
Communities,Tree,0.6585451562202961
Communities,Tree,0.8011065645791836
Communities,Tree,0.6307561198492035
Communities,Tree,0.7797403393660719
Communities,Tree,0.6469074364174807
Communities,Tree,0.7541714153688741
Communities,Tree,0.7491404812085615
Communities,Tree,0.7432945648919572
Communities,Tree,0.6900296168244919
Communities,Tree,0.7073659318275314
Communities,Tree,0.8018003402036913
Communities,Tree,0.7901977352120988
Communities,Tree,0.6749983027593993
Communities,Tree,0.7562201872748601
Communities,Tree,0.6726088356653084
Communities,Tree,0.7778683770818688
Communities,Tree,0.7127997444630357
Communities,Tree,0.8276571626037034
Communities,Tree,0.7064980300643602
Communities,Tree,0.7517238176341808
Communities,Tree,0.7658808288488598
Communities,Tree,0.7007790064539301
Communities,Tree,0.6729689142462023
Communities,Tree,0.7604755614642636
Communities,Tree,0.7122112983574393
Communities,Tree,0.8093504757836096
Communities,Tree,0.7278665334925088
Communities,Tree,0.694360332492355
Communities,Tree,0.7972571567934813
Communities,Tree,0.7144599503953599
Communities,Tree,0.7909382874227852
Communities,Tree,0.6819532481626734
Communities,Tree,0.6870721130379547
Communities,Tree,0.7230476115971647
Communities,Tree,0.8085205747322747
Communities,Tree,0.7005013553018197
Communities,Tree,0.7676248692780308
Communities,Tree,0.8383770309522575
Communities,Tree,0.6794496475004629
Communities,Tree,0.7949079725281436
Communities,Tree,0.6926596485674108
Communities,Tree,0.882516956069883
Communities,Tree,0.7402938930643781
Communities,Tree,0.7748463004195801
Communities,Tree,0.7315971157599493
Communities,Tree,0.7181207820100964
Communities,Tree,0.7093652167876516
Communities,Tree,0.6859180819084294
Communities,Tree,0.6875883311923744
Communities,Tree,0.778389534179727
Communities,Tree,0.7174438474691689
Communities,Tree,0.7853338037009144
Communities,Tree,0.7841190016664181
Communities,Tree,0.689267250486884
Communities,Tree,0.7608858339293499
Communities,Tree,0.6791623555035144
Communities,Tree,0.8735452313333729
Communities,Tree,0.7605645226438907
Communities,Tree,0.7099168957766374
Communities,Tree,0.6705168173984807
Communities,Tree,0.8239878352290301
Communities,Tree,0.8177846345341064
Communities,Tree,0.7217892460801489
Communities,Tree,0.6476042539829433
Communities,Tree,0.7701463012608277
Communities,Tree,0.8391954157093753
Communities,Tree,0.6558359180457635
Communities,Tree,0.8720941275331673
Communities,Tree,0.7839555849874641
Communities,Tree,0.6415326267054307
Communities,Tree,0.6908672805400494
Communities,Tree,0.6999457634580056
Communities,Tree,0.7045649776986089
Communities,Tree,0.7402597543845677
Communities,Tree,0.5861404308325465
Communities,Tree,0.8595873379422978
Communities,Tree,0.7714814623256617
Communities,Tree,0.7150411585044866
Communities,Tree,0.6497163414973894
Communities,Tree,0.7463498857839252
Communities,Tree,0.6920056336118019
Communities,Tree,0.8397981013334012
Communities,Tree,0.6916716710197862
Communities,Tree,0.7135079329887171
Communities,Tree,0.7422301163690735
Communities,Tree,0.6780615320093564
Communities,Tree,0.6501637482166547
Communities,Tree,0.8162442502068015
Communities,Tree,0.7178987418540556
Communities,Tree,0.698704158176508
Communities,Tree,0.7261030190972276
Communities,Tree,0.8178778973357785
Communities,Tree,0.7329840947009827
Communities,Tree,0.7961044447734452
Communities,Tree,0.7018969443201264
Communities,Tree,0.6979955340484716
Star,SVM,0.8934106316330258
Star,SVM,0.81176879679308
Star,SVM,0.8903569201497125
Star,SVM,0.8715082948534127
Star,SVM,0.8496423742384879
Star,SVM,0.8622381762596617
Star,SVM,0.8693769370637556
Star,SVM,0.8825420996367526
Star,SVM,0.8939378796416273
Star,SVM,0.8787953899268074
Star,SVM,0.8729275697232375
Star,SVM,0.8702642908171772
Star,SVM,0.8256164962085714
Star,SVM,0.9328228508655064
Star,SVM,0.8844164720076351
Star,SVM,0.8897307110513999
Star,SVM,0.8782829871653348
Star,SVM,0.8871559308365773
Star,SVM,0.8710822688851009
Star,SVM,0.8181015718542818
Star,SVM,0.8075901521697417
Star,SVM,0.8626000067103835
Star,SVM,0.8801449917731107
Star,SVM,0.8907528311340633
Star,SVM,0.8848442582024818
Star,SVM,0.8414702898784595
Star,SVM,0.8576851436393526
Star,SVM,0.8951371161387188
Star,SVM,0.8309561414539512
Star,SVM,0.9164164429556272
Star,SVM,0.8417011431843001
Star,SVM,0.8560947567239867
Star,SVM,0.8829160234528478
Star,SVM,0.8218197900957084
Star,SVM,0.8641469801652368
Star,SVM,0.8842331495569836
Star,SVM,0.8275656412699909
Star,SVM,0.8554939435260864
Star,SVM,0.8267214888316324
Star,SVM,0.8323605100805741
Star,SVM,0.9213960716382243
Star,SVM,0.871527787640894
Star,SVM,0.9164249929367518
Star,SVM,0.8597368216738286
Star,SVM,0.8954814989705431
Star,SVM,0.9093108774873008
Star,SVM,0.8569538807599952
Star,SVM,0.9057938141655766
Star,SVM,0.8588599316772098
Star,SVM,0.8649371014231171
Star,SVM,0.8742435166874942
Star,SVM,0.860072632040478
Star,SVM,0.8304815384185346
Star,SVM,0.8720972121440069
Star,SVM,0.8834426963799545
Star,SVM,0.9012746037088546
Star,SVM,0.9067288800652992
Star,SVM,0.8688302569062474
Star,SVM,0.8869072177314935
Star,SVM,0.8356884189743772
Star,SVM,0.8780662731180792
Star,SVM,0.8395341471616696
Star,SVM,0.8463463035402847
Star,SVM,0.8911196445351824
Star,SVM,0.8863174152689645
Star,SVM,0.8815479382754411
Star,SVM,0.852301057777587
Star,SVM,0.8759645433137694
Star,SVM,0.8914866346712264
Star,SVM,0.8445722405252869
Star,SVM,0.8589927219032998
Star,SVM,0.8607382922619775
Star,SVM,0.852358603236095
Star,SVM,0.8869485772322709
Star,SVM,0.8806284510767667
Star,SVM,0.8800093005754107
Star,SVM,0.8395897574142739
Star,SVM,0.9032523462841822
Star,SVM,0.8966215076575966
Star,SVM,0.8559882640329146
Star,SVM,0.8563779112338686
Star,SVM,0.8367856837024886
Star,SVM,0.8867177102905632
Star,SVM,0.8716214379746491
Star,SVM,0.8445981237266512
Star,SVM,0.8330806166795467
Star,SVM,0.8712732159089223
Star,SVM,0.8651787514765219
Star,SVM,0.8438552492190238
Star,SVM,0.8852873660373649
Star,SVM,0.8807775091200355
Star,SVM,0.8287217920513065
Star,SVM,0.8983428484441756
Star,SVM,0.8725243805952004
Star,SVM,0.8254304864659502
Star,SVM,0.8830969287739975
Star,SVM,0.8905753905272258
Star,SVM,0.8707762440443658
Star,SVM,0.915386028317966
Star,SVM,0.8649305982489452
Star,Tree,1.4424418717242553
Star,Tree,1.5339431896755242
Star,Tree,1.749878118928084
Star,Tree,1.570407910154208
Star,Tree,1.4810519991351434
Star,Tree,1.5885182502230153
Star,Tree,1.556476665083974
Star,Tree,1.7045167708682605
Star,Tree,1.635646942114145
Star,Tree,1.6585210075716312
Star,Tree,1.5811896875075222
Star,Tree,1.702991690501509
Star,Tree,1.550744607118813
Star,Tree,1.4727818211117554
Star,Tree,1.5549008197854377
Star,Tree,1.6861912892619166
Star,Tree,1.5461733023788484
Star,Tree,1.5477043677923266
Star,Tree,1.4943174276582598
Star,Tree,1.6063508474453496
Star,Tree,1.7449240286933976
Star,Tree,1.5351858968878749
Star,Tree,1.4171861855945214
Star,Tree,1.4778510217334346
Star,Tree,1.7420643326004133
Star,Tree,1.5371333998219243
Star,Tree,1.6965523750526033
Star,Tree,1.6431176321306022
Star,Tree,1.563804973255111
Star,Tree,1.7164596257307287
Star,Tree,1.6777901788436338
Star,Tree,1.387498552364031
Star,Tree,1.5927903180451723
Star,Tree,1.5299269640870794
Star,Tree,1.5851888481172518
Star,Tree,1.6589615513306564
Star,Tree,1.504316647126697
Star,Tree,1.5218123411083757
Star,Tree,1.5553824387358846
Star,Tree,1.5962302455634902
Star,Tree,1.5473916822307343
Star,Tree,1.4617554325887905
Star,Tree,1.5284259249012266
Star,Tree,1.5737935859963719
Star,Tree,1.5228090418437732
Star,Tree,1.5738892063861745
Star,Tree,1.5114932849241485
Star,Tree,1.785472681505625
Star,Tree,1.5318858010172185
Star,Tree,1.7001131909961271
Star,Tree,1.4421918291311686
Star,Tree,1.561967592865684
Star,Tree,1.533036917274734
Star,Tree,1.695762481342268
Star,Tree,1.5830328018772044
Star,Tree,1.5624580276460218
Star,Tree,1.714761058318652
Star,Tree,1.4443596877814102
Star,Tree,1.6321280133985014
Star,Tree,1.6129931806557691
Star,Tree,1.6129314463673254
Star,Tree,1.6136755266742062
Star,Tree,1.5298504745354875
Star,Tree,1.5602945508012398
Star,Tree,1.37926969593699
Star,Tree,1.607947465989201
Star,Tree,1.5458773251126166
Star,Tree,1.5710855618213475
Star,Tree,1.474233724088868
Star,Tree,1.4488750305413758
Star,Tree,1.4816830390876743
Star,Tree,1.4932739551635554
Star,Tree,1.6254977423568102
Star,Tree,1.4994216064091337
Star,Tree,1.758098347824916
Star,Tree,1.70086824250701
Star,Tree,1.5939498954992328
Star,Tree,1.5229895189673641
Star,Tree,1.7143159156213497
Star,Tree,1.5019774349940265
Star,Tree,1.6709431919794657
Star,Tree,1.5641072328425394
Star,Tree,1.4401465351284977
Star,Tree,1.48329500485959
Star,Tree,1.7250939889900867
Star,Tree,1.5573509108719152
Star,Tree,1.6127416644656
Star,Tree,1.570851611779528
Star,Tree,1.6435180255674409
Star,Tree,1.4674059468671752
Star,Tree,1.562962530681247
Star,Tree,1.5723482691151356
Star,Tree,1.5296591538398507
Star,Tree,1.6368290385940831
Star,Tree,1.4626932785009867
Star,Tree,1.572008791152434
Star,Tree,1.7325539240868275
Star,Tree,1.6980598122995203
Star,Tree,1.4652904126317523
Star,Tree,1.5712125075297372
Star,Ridge,0.8704032180481835
Star,Ridge,0.7935992389600611
Star,Ridge,0.8642849997378441
Star,Ridge,0.8443269783560936
Star,Ridge,0.8402255898268498
Star,Ridge,0.8440855517455872
Star,Ridge,0.8413355675031474
Star,Ridge,0.8635091008372762
Star,Ridge,0.8677308835869959
Star,Ridge,0.8668095038956004
Star,Ridge,0.8572513489030608
Star,Ridge,0.8583454433336108
Star,Ridge,0.8044790514483481
Star,Ridge,0.9031113156060548
Star,Ridge,0.8561740128848363
Star,Ridge,0.8788389856783699
Star,Ridge,0.867069172229888
Star,Ridge,0.8639675490519203
Star,Ridge,0.8569671954150262
Star,Ridge,0.8120280467698812
Star,Ridge,0.7953110983351709
Star,Ridge,0.8538496307726666
Star,Ridge,0.8558202279906778
Star,Ridge,0.8657948777818553
Star,Ridge,0.8708135792562546
Star,Ridge,0.8250925169280899
Star,Ridge,0.8390710607657202
Star,Ridge,0.8800084762270028
Star,Ridge,0.8201032815815295
Star,Ridge,0.8820790518613354
Star,Ridge,0.8327760294951138
Star,Ridge,0.8547503443018094
Star,Ridge,0.8625239584023608
Star,Ridge,0.8118997515296396
Star,Ridge,0.8422254622033891
Star,Ridge,0.8581968782019369
Star,Ridge,0.8185926763989365
Star,Ridge,0.8501704836241841
Star,Ridge,0.8061817857432585
Star,Ridge,0.8363594024067941
Star,Ridge,0.8910034588676565
Star,Ridge,0.8397343860575217
Star,Ridge,0.8627782274796192
Star,Ridge,0.8412788553568341
Star,Ridge,0.8757927762857309
Star,Ridge,0.8504680365270706
Star,Ridge,0.8448682308032961
Star,Ridge,0.8765617290708196
Star,Ridge,0.8486488656766503
Star,Ridge,0.8569667874620654
Star,Ridge,0.8674741665261609
Star,Ridge,0.8392037587065925
Star,Ridge,0.8181677763892585
Star,Ridge,0.8554640693439723
Star,Ridge,0.8663197558652658
Star,Ridge,0.8864984370412046
Star,Ridge,0.8927212524613352
Star,Ridge,0.8514023150376622
Star,Ridge,0.8724947922714421
Star,Ridge,0.8198606747957491
Star,Ridge,0.8633984233106163
Star,Ridge,0.8290117791371923
Star,Ridge,0.8286813722988831
Star,Ridge,0.8844679494055212
Star,Ridge,0.8670386404545799
Star,Ridge,0.8685249711507477
Star,Ridge,0.8154480911853219
Star,Ridge,0.8507832033155664
Star,Ridge,0.865789663025631
Star,Ridge,0.8309073192326559
Star,Ridge,0.8467473118785498
Star,Ridge,0.8514091202544747
Star,Ridge,0.8154598191903103
Star,Ridge,0.8718374301595607
Star,Ridge,0.8640377116610729
Star,Ridge,0.8563215874359509
Star,Ridge,0.8159575947159892
Star,Ridge,0.8899102906769651
Star,Ridge,0.8841772483411335
Star,Ridge,0.8382784704606968
Star,Ridge,0.8237233731339733
Star,Ridge,0.8167000704534121
Star,Ridge,0.8616626887922282
Star,Ridge,0.8575708383812877
Star,Ridge,0.8525792362514425
Star,Ridge,0.8255604986185253
Star,Ridge,0.8509301793224443
Star,Ridge,0.8478156235009109
Star,Ridge,0.8443062148861299
Star,Ridge,0.8559574807580388
Star,Ridge,0.8585222399217036
Star,Ridge,0.8175651798587306
Star,Ridge,0.8566407668696248
Star,Ridge,0.8650709624366075
Star,Ridge,0.8083789396582317
Star,Ridge,0.8743484242430568
Star,Ridge,0.8784327561024537
Star,Ridge,0.8373839279890342
Star,Ridge,0.8839818895385136
Star,Ridge,0.8449331398031448
Star,MLP,1.2863617184307397
Star,MLP,1.0208770984626576
Star,MLP,1.3103991932933108
Star,MLP,1.0268842334782782
Star,MLP,2.4184201976082096
Star,MLP,2.3065416711322246
Star,MLP,1.8539695892616272
Star,MLP,1.2350286810943294
Star,MLP,1.2417849445498652
Star,MLP,1.3333062734894892
Star,MLP,1.0774141781081152
Star,MLP,1.036279341284138
Star,MLP,1.3015926832873108
Star,MLP,1.203940770229872
Star,MLP,1.0059767928402132
Star,MLP,1.0146178741677994
Star,MLP,1.139354303670283
Star,MLP,1.1389449502835347
Star,MLP,1.7684875910041586
Star,MLP,1.092660301643513
Star,MLP,1.0444052305673248
Star,MLP,1.1055247103921746
Star,MLP,1.255348977730833
Star,MLP,1.5754511661107222
Star,MLP,1.0420778506218746
Star,MLP,1.0558599700575575
Star,MLP,1.3121162805332791
Star,MLP,1.267390844661466
Star,MLP,1.2768235237490448
Star,MLP,1.1637135995980556
Star,MLP,1.0665079212439112
Star,MLP,1.466544894186515
Star,MLP,1.0087876138874303
Star,MLP,1.2051405396262873
Star,MLP,1.1624007106680048
Star,MLP,1.047520060669521
Star,MLP,1.0588428280948967
Star,MLP,1.5758409870271761
Star,MLP,1.6981614498059219
Star,MLP,1.2055753037875283
Star,MLP,1.3079087076060059
Star,MLP,1.1529704846338154
Star,MLP,1.005912053646652
Star,MLP,1.0867968044069671
Star,MLP,1.0557442106379262
Star,MLP,1.0697042292201002
Star,MLP,1.1150487888296183
Star,MLP,1.5628524080364958
Star,MLP,1.1111044023784735
Star,MLP,1.7645938443467923
Star,MLP,1.0313488375606945
Star,MLP,1.1785257542334795
Star,MLP,1.0616418133314491
Star,MLP,2.119055456765864
Star,MLP,1.4760873296150134
Star,MLP,1.0000000032302845
Star,MLP,1.0530046538192783
Star,MLP,1.3793993812168
Star,MLP,1.790129190620181
Star,MLP,1.0497608146297
Star,MLP,1.3975054705557022
Star,MLP,1.0044708451456668
Star,MLP,1.0017357374639049
Star,MLP,1.133808370488182
Star,MLP,1.3642024762036862
Star,MLP,1.0638040571034009
Star,MLP,1.150981048378198
Star,MLP,1.02626666756742
Star,MLP,1.0626309304970536
Star,MLP,1.0030665451877825
Star,MLP,1.038085198611678
Star,MLP,1.0000740409859352
Star,MLP,1.4863635643689577
Star,MLP,1.1295155237572518
Star,MLP,1.116886841138441
Star,MLP,1.2447670870342475
Star,MLP,1.2087238697505345
Star,MLP,1.1440961738651647
Star,MLP,1.2397790520812046
Star,MLP,1.0217449170599604
Star,MLP,1.1368415233128526
Star,MLP,1.1046129037095558
Star,MLP,1.0537845105874477
Star,MLP,1.0923206722014178
Star,MLP,1.1758471974794458
Star,MLP,1.8064529259911868
Star,MLP,1.043260697843622
Star,MLP,1.110148352232556
Star,MLP,1.0018097757511009
Star,MLP,1.0997990224066438
Star,MLP,1.5537920201285282
Star,MLP,1.0008928257704612
Star,MLP,1.0544701494641942
Star,MLP,1.3404808380396724
Star,MLP,1.079939361127793
Star,MLP,1.0649779494074347
Star,MLP,1.0070228962807242
Star,MLP,1.075533027019445
Star,MLP,2.457588131670548
Star,MLP,1.000838351548104
Star,RF,0.8028840544200384
Star,RF,0.7616688983017553
Star,RF,0.8254615412518048
Star,RF,0.7963805965803333
Star,RF,0.8012171586227758
Star,RF,0.8449674356930491
Star,RF,0.8236201923627674
Star,RF,0.801560749597406
Star,RF,0.8364012433447054
Star,RF,0.8313221416985852
Star,RF,0.8472404209137652
Star,RF,0.8148872659162165
Star,RF,0.78889898033865
Star,RF,0.8585267486160386
Star,RF,0.7961009143247932
Star,RF,0.8426316306070457
Star,RF,0.7991192156314919
Star,RF,0.8121880246444891
Star,RF,0.8098205659747209
Star,RF,0.7844884722655027
Star,RF,0.8183326477331417
Star,RF,0.8232016318533257
Star,RF,0.8113474317256997
Star,RF,0.8216354369665344
Star,RF,0.8472290232338676
Star,RF,0.8340732687159126
Star,RF,0.8469763464831712
Star,RF,0.8575909007370459
Star,RF,0.7916262682720728
Star,RF,0.8738086698423625
Star,RF,0.8193173409244681
Star,RF,0.7843332174394494
Star,RF,0.7994536664789667
Star,RF,0.7931160490734819
Star,RF,0.8001910130938595
Star,RF,0.7761562189639651
Star,RF,0.7804674916908881
Star,RF,0.7847973579042011
Star,RF,0.7696427826883755
Star,RF,0.8322243787446999
Star,RF,0.8187030039026507
Star,RF,0.7914988589722437
Star,RF,0.8041811633703047
Star,RF,0.8035656058815044
Star,RF,0.8318634470591175
Star,RF,0.8353578543091632
Star,RF,0.7925552686280222
Star,RF,0.8714415639673646
Star,RF,0.7922181619175369
Star,RF,0.8150231120729149
Star,RF,0.8236564378173998
Star,RF,0.7763222169843274
Star,RF,0.7768360031806995
Star,RF,0.808101049532733
Star,RF,0.8135953028871369
Star,RF,0.8594569835721213
Star,RF,0.8801180703052021
Star,RF,0.7982611125108688
Star,RF,0.8297345055147956
Star,RF,0.8038464458366522
Star,RF,0.8544289471558936
Star,RF,0.8275541215286143
Star,RF,0.8181757884825511
Star,RF,0.8473691854643003
Star,RF,0.8367353032857188
Star,RF,0.7831408704579886
Star,RF,0.8349619019325076
Star,RF,0.8353795799028488
Star,RF,0.8056648356193701
Star,RF,0.7972230642467505
Star,RF,0.7999336108143031
Star,RF,0.8270270942985116
Star,RF,0.7984820515456815
Star,RF,0.8217503319367515
Star,RF,0.8419456015800674
Star,RF,0.7884811333296426
Star,RF,0.7507343318402059
Star,RF,0.8351549551122993
Star,RF,0.8370036789692303
Star,RF,0.7942406644205642
Star,RF,0.7841501953711683
Star,RF,0.7811762105794956
Star,RF,0.8574501459081972
Star,RF,0.8415988596042299
Star,RF,0.808136637886851
Star,RF,0.8268723227730699
Star,RF,0.8467730101704968
Star,RF,0.8460138087519794
Star,RF,0.8521396385870051
Star,RF,0.8271232667688276
Star,RF,0.7813183038199232
Star,RF,0.7717361520695342
Star,RF,0.8307486730008287
Star,RF,0.8120665845197166
Star,RF,0.7564547102399404
Star,RF,0.8779519512704134
Star,RF,0.8796308485654156
Star,RF,0.8269789130149877
Star,RF,0.8377071399946742
Star,RF,0.8267373978393889
Star,XGB,0.9080060351234814
Star,XGB,0.8810708695078134
Star,XGB,0.9806539565119152
Star,XGB,0.9374414682273782
Star,XGB,0.9370722187063424
Star,XGB,0.9601961094651736
Star,XGB,0.9334579724806789
Star,XGB,0.9244295955821464
Star,XGB,0.9405123812282796
Star,XGB,0.9268839018331444
Star,XGB,0.9855671258412472
Star,XGB,0.9332464752665058
Star,XGB,0.9392694117236696
Star,XGB,0.994975546834584
Star,XGB,0.962106766710668
Star,XGB,0.962312588425454
Star,XGB,0.9573435596070136
Star,XGB,0.9877459399678076
Star,XGB,0.9158456566911342
Star,XGB,0.9196102536136076
Star,XGB,0.9370441341480258
Star,XGB,0.9892771254275622
Star,XGB,0.9021116133523778
Star,XGB,0.9454551239999688
Star,XGB,0.9920392788283852
Star,XGB,0.9495594781690824
Star,XGB,1.0155634976344892
Star,XGB,0.9620158760204376
Star,XGB,0.9488925449747728
Star,XGB,0.9861815570510996
Star,XGB,0.8843333698169339
Star,XGB,0.8712212410179335
Star,XGB,0.934201670711132
Star,XGB,0.8759639527549519
Star,XGB,0.9542950322852496
Star,XGB,0.8839771932320167
Star,XGB,0.9336180433740584
Star,XGB,0.8416218908447527
Star,XGB,0.9038498981101336
Star,XGB,0.963445248531366
Star,XGB,0.9726200681554544
Star,XGB,0.9137297550154204
Star,XGB,0.9278449724748364
Star,XGB,0.9092260465052152
Star,XGB,0.9547285002688888
Star,XGB,1.010150055184467
Star,XGB,0.8871716696202323
Star,XGB,1.0480782078354345
Star,XGB,0.9225207333684012
Star,XGB,0.8931432942961658
Star,XGB,0.9332072583272468
Star,XGB,0.8838706276707208
Star,XGB,0.9030246784787728
Star,XGB,0.973079204910835
Star,XGB,0.905381625737718
Star,XGB,1.0014065008794946
Star,XGB,1.0267847012825018
Star,XGB,0.9215241957608322
Star,XGB,0.959387090918458
Star,XGB,0.9288391006531268
Star,XGB,0.9681479474308634
Star,XGB,0.9353270484265672
Star,XGB,0.929434844743887
Star,XGB,1.0136595371677959
Star,XGB,0.9808257254855274
Star,XGB,0.9720065840870208
Star,XGB,0.9252438981585446
Star,XGB,0.9662176412009928
Star,XGB,0.8821388021134781
Star,XGB,0.8873645585227675
Star,XGB,0.921044673325058
Star,XGB,0.9644097706407252
Star,XGB,0.9156642080105836
Star,XGB,0.9108194917540312
Star,XGB,0.958465133845145
Star,XGB,0.9622249316280764
Star,XGB,0.8569861885343614
Star,XGB,0.9323488352897754
Star,XGB,0.947066365816728
Star,XGB,0.8904394065410918
Star,XGB,0.9179482378479908
Star,XGB,0.892296798199106
Star,XGB,0.9730848788438604
Star,XGB,0.911820763340402
Star,XGB,0.945868702152476
Star,XGB,0.9401540709013932
Star,XGB,0.9420978779317978
Star,XGB,0.9384662453988524
Star,XGB,0.9583433875552912
Star,XGB,0.9127419408071821
Star,XGB,0.9138841520419448
Star,XGB,0.9147294359494132
Star,XGB,0.9391267124304684
Star,XGB,0.9719802203463108
Star,XGB,0.8538435268505751
Star,XGB,0.9941435581938184
Star,XGB,0.971187057479583
Star,XGB,0.9449111343699731
Star,XGB,0.9091868684273452
Star,XGB,1.0013157988661516
Residential,Ridge,0.017384883373296228
Residential,Ridge,0.01963869613069744
Residential,Ridge,0.022232916960553108
Residential,Ridge,0.026913107766631233
Residential,Ridge,0.026145731846506245
Residential,Ridge,0.017389656296671867
Residential,Ridge,0.015548620107793697
Residential,Ridge,0.025052478432886542
Residential,Ridge,0.027082970677687102
Residential,Ridge,0.020096946587650828
Residential,Ridge,0.022023853284223245
Residential,Ridge,0.014968757607935982
Residential,Ridge,0.02236792005870428
